id,text,label,language,category,technique,has_link,has_urgency,alphabet
1010,"Banca Intesa: Obaveštenje o bezbednosti: Detektovana prijava sa nove lokacije (Novi Sad). Ako ste to vi, nema potrebe za akcijom. Proverite aktivnost: intesabank.rs/aktivnost",legitimate,sr,unknown,unknown,FALSE,FALSE,latin
1011,Raiffeisen: Vaš nalog je označen za sigurnosnu proveru. Potvrdite poslednju transakciju: https://raiffeisen.rs/sigurnosna-provera,phishing,sr,unknown,unknown,TRUE,FALSE,latin
1012,Više informacija o nagradi na linku.,phishing,sr,reward,morphological_case_locative,FALSE,FALSE,latin
1013,One Crna Gora: Paket nije dostavljen zbog netačne adrese. Potvrdite podatke: https://one-dostava.net,phishing,me,delivery,urgency,TRUE,TRUE,latin
1014,Пошта Србије: Безбедносно обавештење: Ваш пакет RS112233 је задржан на царини због рутинске контроле. Статус пратите на posta.rs,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
1015,Addiko Bank: Vaša kartica će isteći 12/2026. Nova kartica je automatski poslana.,legitimate,hr,bank,notification,FALSE,FALSE,latin
1016,"m:tel: Dodatni paket od 2 GB je aktiviran. Cena: 3,00 EUR.",legitimate,me,telecom,notification,FALSE,TRUE,latin
1017,Euroherc osiguranje: Polica ističe za 48h. Produžite online uz popust: https://euroherc-obnova.net,phishing,bs,unknown,tricky,TRUE,TRUE,latin
1018,ДЕxпресс: Пошиљка PE77321 је стигла у ваш град. Достава сутра 09:00-15:00. Будите доступни на адреси. Контакт курира: 064 555 6666.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1019,A1: Potrošili ste 90% vašeg internet paketa (13.5 GB od 15 GB).,legitimate,sr,telecom,notification,FALSE,TRUE,latin
1020,"Banca Intesa: Detektovana prijava sa nepoznatog uređaja (Samsung Galaxy, Novi Sad, 14:32h). Ako niste to Vi, pozovite 011 20 20 000.",phishing,sr,unknown,tricky,FALSE,FALSE,latin
1021,Poreska uprava FBIH: Ne otvarajte SMS linkove koji tvrde da ste dobitnik povrata poreza.,legitimate,bs,tax,security,FALSE,FALSE,latin
1022,CERT Srbije: Nova smishing kampanja – lažne kazne MUP-a. Prijavite.,legitimate,sr,security,notice,FALSE,FALSE,latin
1023,DHL: Paket je preuzet. Potvrda dostave je primljena. Hvala na povjerenju.,legitimate,me,unknown,unknown,FALSE,FALSE,latin
1024,MUP BiH: Vaša lična karta je izrađena. Preuzmite u MUP-u Sarajevo radnim danom 08-15h.,legitimate,bs,police,notification,FALSE,FALSE,latin
1025,Müller HR: Upozorenje – lažne Müller nagradne igre. Ne nasjedajte.,legitimate,hr,shopping,security,FALSE,FALSE,latin
1026,DHL: Sigurnosna upozorenja – DHL ne šalje SMS poruke s upitom za doplatu.,legitimate,neutral,delivery,security,FALSE,FALSE,latin
1027,Addiko Bank CG: Addiko banka ne šalje SMS poruke s upitom za OTP kod.,legitimate,me,bank,security,FALSE,FALSE,latin
1028,ПостЕxпресс: Достава је успешно обављена. Оставите оцену куриру и остварите 10% попуста.,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
1029,"ДЕxпресс: Ваш пакет је спреман за преузимање у експозитури (Нови Сад, Булевар Ослобођења 45). Радно време: 08:00-20:00.",legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1030,Uprava policije CG: Prijava za izdavanje nove lične karte je podneta. Termin za preuzimanje: 15.07.2024.,legitimate,me,unknown,tricky,FALSE,FALSE,latin
1031,ProCredit: Potrebno je ažurirati podatke o kreditu. Unesite JMBG i broj računa: https://procredit-potvrda.rs,phishing,sr,bank,data_harvesting,TRUE,TRUE,latin
1032,Hitno! Vaša SIM kartica je duplirana. Blokirajte odmah.,phishing,sr,telecom,urgency,FALSE,TRUE,latin
1033,ДЕxпресс: Обавештење: Ваш пакет је испоручен. Потпис за пријем је забележен у систему.,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
1034,Banca Intesa: Vaš trajni nalog za struju je izvršen. Iznos: 4.567 RSD. Datum: 20.06.2026. Stanje računa: 87.230 RSD.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
1035,IDDEEA: IDDEEA ne traži JMBG putem SMS-a. Koristite samo službeni portal.,legitimate,bs,police,security,FALSE,FALSE,latin
1036,Телеком: Ваша поруџбина опреме је стигла у продајни објекат. Можете је преузети уз личну карту.,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
1037,Wolt Hrvatska: Vaša narudžba iz Subwaya je spremna. Kurir je u restoranu.,legitimate,hr,delivery,notification,FALSE,FALSE,latin
1038,CERT CG: Prijavite sumnjive poruke na smishing@cert.cg.me.,legitimate,me,security,notice,FALSE,FALSE,latin
1039,Sparkasse: Vaša štednja je prebačena na novi račun s boljim uvjetima. Potvrda u e-banking povijesti.,legitimate,hr,unknown,tricky,FALSE,FALSE,latin
1040,A1 Crna Gora: Vaš račun je označen za rutinsku provjeru. Privremeno su onemogućene online transakcije: https://a1-sigurnost.me,phishing,me,unknown,tricky,TRUE,FALSE,latin
1041,Рајфајзен: Ваш налог је означен за сигурносну проверу. Потврдите последњу трансакцију: https://raiffeisen.rs/sigurnosna-provera,phishing,sr,unknown,unknown,TRUE,FALSE,cyrillic
1042,"Банка Интеза: Детектована трансакција у иностранству. Ако нисте ви, блокирајте картицу: https://intesabank.rs/inostranstvo-blokada",phishing,sr,unknown,unknown,TRUE,FALSE,cyrillic
1043,MUP je zaprimio krivičnu prijavu. Proverite odmah.,phishing,sr,police,threat,FALSE,TRUE,latin
1044,Vaš račun je ugrožen. Unesite PIN i zadnje 3 znamenke kartice za potvrdu: http://sigurno-banka.com,phishing,hr,bank,data_harvesting,TRUE,TRUE,latin
1045,Pošta Hrvatske: Hrvatska pošta ne šalje SMS poruke o neplaćenoj carini.,legitimate,hr,post,security,FALSE,FALSE,latin
1046,Pošta Srbije: Vaš paket HR883291RS je u dostavi. Očekivano vreme: danas do 18:00h. Pratite status na: posta.rs/pratipaket,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
1047,Arhiva sistema sadrži kopiju vaše poruke.,legitimate,sr,communication,morphological_case_genitive,FALSE,FALSE,latin
1048,Kurir: MUP: Ne nasjedajte na SMS prevare s lažnim kaznama.,legitimate,sr,media,notice,FALSE,FALSE,latin
1049,"Telekom: Vaša pretplata uključuje 10 GB interneta. Preostalo: 6,8 GB. Detalji u aplikaciji.",legitimate,sr,unknown,unknown,FALSE,FALSE,latin
1050,Čestitamo! Dobili ste iPhone 11. Kliknite sada.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
1051,А1: Успешно сте се претплатили на опцију 'Родитељски контролор'.,legitimate,sr,telecom,notification,FALSE,FALSE,cyrillic
1052,Komunikacija porukom je zabeležena u sistemu.,legitimate,sr,communication,morphological_case_instrumental,FALSE,FALSE,latin
1053,НЛБ: Ваша online трансакција од 8.900 RSD је одобрена. Стање рачуна: 124.567 RSD. Детаљи у m-banking апликацији.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1054,ОТП: Ваш токен је истекао. Генеришите нови у филијали или позовите 011 655 5555 за упутства. Стари токен је деактивиран.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1055,Tele2 nagradna igra: Besplatni internet na godinu dana. Aktivirajte ovdje: http://t2-nagrada.net,phishing,hr,reward,false_reward,TRUE,TRUE,latin
1056,Unicredit: Vaš token je istekao. Generišite novi: https://unicredit-token.rs,phishing,sr,bank,urgency,TRUE,TRUE,latin
1057,OTP: Vaš nalog je privremeno zaključan zbog 3 uzastopna pogrešna pokušaja. Otključajte: https://otp.rs/nalog-otkljucavanje,phishing,sr,unknown,unknown,TRUE,FALSE,latin
1058,МТС: Прекорачење минута. Додатни пакет активиран аутоматски. Детаљи у Мој МТС апликацији.,legitimate,sr,telecom,notification,FALSE,TRUE,cyrillic
1059,Molimo vas da pročitate poruku.,legitimate,sr,communication,morphological_case_accusative,FALSE,FALSE,latin
1060,Vasa njiva je spremna za prolecnu setvu.,legitimate,sr,agriculture,ascii_approximation_nj,FALSE,FALSE,latin
1061,Telenor CG: Vaš ugovor ističe 30.06.2024. Kontaktirajte nas za produženje paketa na 067 123 456.,legitimate,me,telecom,reminder,FALSE,TRUE,latin
1062,"Јеттел: Ваша поруџбина телефона (iPhone 15, 128GB) је послата. Број за праћење: YS883291. Достава: 2-3 радна дана.",legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1063,DExpress: Kurir vas nije zatekao. Ponovna dostava zahteva potvrdu adrese: https://dexpress.rs/dostava-potvrda-adresa,phishing,sr,unknown,unknown,TRUE,FALSE,latin
1064,Телеком Србија: Ваш број је успешно пренет. Добродошли у мтс мрежу. Подршка: 0800 100 100.,legitimate,sr,telecom,notification,FALSE,FALSE,cyrillic
1065,ОТП: Ваша картица је успешно активирана. Можете је користити за плаћање на банкоматима и продајним местима. PIN: поштом.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1066,Banca Intesa: Intesa edukacija – nikada ne dajte svoj PIN ili CVV.,legitimate,sr,bank,security,FALSE,FALSE,latin
1067,Pošta Crne Gore: Obavještenje: Paket je vraćen pošiljaocu zbog nepreuzimanja. Kontakt: 0800 200 100.,legitimate,me,unknown,unknown,FALSE,FALSE,latin
1068,PBZ: Vaš e-banking zahtijeva hitnu verifikaciju identiteta. Rok: 12h: https://pbz-verifikacija.com,phishing,hr,unknown,tricky,TRUE,TRUE,latin
1069,НЛБ: Ваша картица је пријављена као изгубљена. Блокирајте и наручите нову: https://nlb.rs/kartica-izgubljena,phishing,sr,unknown,unknown,TRUE,FALSE,cyrillic
1070,Vaš e-mail nalog je kompromitovan. Promenite lozinku odmah.,phishing,sr,account,urgency,FALSE,TRUE,latin
1071,One Crna Gora: Osvojili ste 1000 GB besplatnog interneta! Aktivirajte: https://one-nagrada.me,phishing,me,reward,false_reward,TRUE,TRUE,latin
1072,Pođite na link i unesite šifru.,phishing,sr,account,diacritic_substitution,FALSE,TRUE,latin
1073,Pošta Srbije: Vaš paket je carinjen i spreman za isporuku. Dostava se očekuje u naredna 24h. Pratite status na posta.rs,legitimate,sr,unknown,unknown,FALSE,TRUE,latin
1074,ПостЕxпресс: Достава је заказана за сутра између 10-14h. Бићете обавештени SMS-ом пре доласка.,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
1075,Detektovan je pokušaj krađe identiteta. Verifikujte podatke.,phishing,sr,police,threat,FALSE,FALSE,latin
1076,"Telekom: Vaš Wi-Fi router je ažuriran na najnoviji firmware. Ako imate problema sa konekcijom, restartujte uređaj.",legitimate,sr,unknown,tricky,FALSE,FALSE,latin
1077,Neplaćena kazna će se naplatiti sa zateznom kamatom.,phishing,sr,tax,threat,FALSE,FALSE,latin
1078,Pošta CG: Vaš paket čeka na carini. Platite carinu od 25 EUR: https://posta-carina.me,phishing,me,post,urgency,TRUE,TRUE,latin
1079,Unesite broj računa i PIN za potvrdu transakcije.,phishing,sr,bank,data_harvesting,FALSE,FALSE,latin
1080,PostExpress: Pošiljka PE990011 je u sortirnom centru u Beogradu. Očekujte dostavu sutra.,legitimate,sr,post,notification,FALSE,FALSE,latin
1081,Čestitamo! Dobili ste vaučer od 500 RSD. Iskoristite.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
1082,"Уникредит: Пријава с новог уређаја у Београду. Ако сте то Ви, игноришите поруку.",legitimate,sr,bank,security,FALSE,FALSE,cyrillic
1083,Zagrebačka banka: Izvod za svibanj je dostupan. Pogledajte u Zaba aplikaciji.,legitimate,hr,bank,notification,FALSE,FALSE,latin
1084,Unesite CVV kod i PIN za verifikaciju.,phishing,sr,bank,data_harvesting,FALSE,FALSE,latin
1085,Yettel: Preusmeravanje poziva je uključeno. Za isključivanje pošaljite SMS 'STOP' na 1234.,legitimate,sr,telecom,notification,FALSE,FALSE,latin
1086,НЛБ: НЛБ не шаље СМС поруке у којима тражи да потврдите идентитет путем линка.,legitimate,sr,bank,security,FALSE,FALSE,cyrillic
1087,Unesite broj lične karte i adresu za potvrdu identiteta.,phishing,sr,police,data_harvesting,FALSE,FALSE,latin
1088,НЛБ Комерцијална: Плаћање трајним налогом за струју извршено. Износ: 4.567 RSD. Датум: 20.05.2026.,legitimate,sr,bank,transaction,FALSE,FALSE,cyrillic
1089,Telekom Srbija: Vaš broj 065/xxx-xxx je označen za prenos. Potvrdite ili otkažite u roku od 24h: https://mts.rs/prenos-broja-potvrda,phishing,sr,unknown,unknown,TRUE,TRUE,latin
1090,Telekom Srbija: Vaš zahtev za promenu paketa je odobren. Promena stupa na snagu od 01.08.2026. Stare usluge su aktivne do tog datuma.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
1091,Телеком Србија: Ваш мтс налог је заштићен двофакторском аутентификацијом. Свака пријава захтева SMS код. Укључите у: mojmts.rs/bezbednost,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1092,ОТП банка: Месечни извод за мај је доступан у апликацији.,legitimate,sr,bank,notification,FALSE,FALSE,cyrillic
1093,MTS: Uspešno ste aktivirali opciju 'Neograničeni razgovori'. Važi do kraja obračunskog perioda.,legitimate,sr,unknown,unknown,FALSE,FALSE,latin
1094,Čestitamo! Osvojili ste vaučer za KupujemProdajem. Unesite.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
1095,А1: Ваша фактура за 06/2026 је генерисана. Износ: 3.450 RSD. Рок плаћања: 15.07.2026. Плаћање: a1.rs/plati или у апликацији.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1096,Пошта: Ваш пакет чека на преузимање у пошти Врачар. Понесите личну карту: https://posta.rs/vracar-preuzimanje,phishing,sr,unknown,unknown,TRUE,FALSE,cyrillic
1097,Amazon: Amazon ne šalje SMS poruke o osvojenim nagradama.,legitimate,neutral,shopping,security,FALSE,FALSE,latin
1098,IDDEEA: IDDEEA ne šalje SMS poruke s linkovima za verifikaciju.,legitimate,bs,police,security,FALSE,FALSE,latin
1099,PostExpress: Pošiljka zadržana u skladištu. Naknada: 350 RSD: https://postexpress-skladiste.net,phishing,sr,post,urgency,TRUE,TRUE,latin
1100,"Erste: Prijava s novog uređaja u Podgorici. Ako ste to Vi, ignorišite poruku.",legitimate,me,bank,security,FALSE,FALSE,latin
1101,ProCredit: Rata kredita dospeva danas. Izbegnite kamatu: https://procredit-plati.net,phishing,sr,bank,threat,TRUE,TRUE,latin
1102,Рајфајзен: Ваш налог је успешно верификован након рутинске безбедносне провере. Све трансакције су сада поново омогућене.,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
1103,"Addiko Bank BiH: Mjesečna naknada za račun iznosi 6,00 KM. Stanje: 1.234,56 KM.",legitimate,bs,bank,notification,FALSE,FALSE,latin
1104,Banca Intesa: Vaša štednja je prebačena na novi račun sa boljim uslovima. Potvrdu transakcije možete pronaći u e-banking istoriji.,legitimate,sr,unknown,unknown,FALSE,FALSE,latin
1105,AIK: Vaša kartica će isteći 08/2027. Nova kartica je automatski naručena.,legitimate,sr,bank,notification,FALSE,FALSE,latin
1106,Vaš račun je blokiran zbog nepotpunih informacija. Potvrdite.,phishing,sr,bank,urgency,FALSE,TRUE,latin
1107,Verifikujte nalog na: https://mіcrоsоft-suppоrt.com,phishing,sr,bank,idn_url_homoglyph,TRUE,TRUE,latin
1108,Unicredit: Unicredit podsjeća – čuvajte svoje podatke. Ne dijelite ih.,legitimate,sr,bank,security,FALSE,FALSE,latin
1109,МУП: Ваша лична карта је пријављена као неисправна. Блокирајте и затражите нову: https://mup.gov.rs/licna-karta-blokada,phishing,sr,unknown,unknown,TRUE,FALSE,cyrillic
